#	code	name	sname	suffix	alias	pcode	level
1150206000	东明县	东明	县		1150200000	县
1150207000	单县	单县			1150200000	县
1150208000	郓城县	郓城	县		1150200000	县
1150209000	巨野县	巨野	县		1150200000	县
1150301000	莱州市	莱州	市		1150300000	县
1150302000	蓬莱市	蓬莱	市		1150300000	县
1150303000	莱阳市	莱阳	市		1150300000	县
1150304000	招远市	招远	市		1150300000	县
1150305000	福山区	福山	区		1150300000	县
1150306000	栖霞市	栖霞	市		1150300000	县
1150307000	龙口市	龙口	市		1150300000	县
1150308000	芝罘区	芝罘	区		1150300000	县
1150309000	海阳市	海阳	市		1150300000	县
1150310000	长岛县	长岛	县		1150300000	县
1150311000	牟平区	牟平	区		1150300000	县
1150312000	莱山区	莱山	区		1150300000	县
1150401000	泰山区	泰山	区		1150400000	县
1150402000	东平县	东平	县		1150400000	县
1150403000	岱岳区	岱岳	区		1150400000	县
1150404000	新泰市	新泰	市		1150400000	县
1150405000	宁阳县	宁阳	县		1150400000	县
1150406000	肥城市	肥城	市		1150400000	县
1150501000	东港区	东港区	区		1150500000	县
1150502000	五莲县	五莲	县		1150500000	县
1150503000	岚山区	岚山	区		1150500000	县
1150504000	莒县	莒县			1150500000	县
1150601000	桓台县	桓台	县		1150600000	县
1150602000	张店区	张店	区		1150600000	县
1150603000	博山区	博山	区		1150600000	县
1150604000	临淄区	临淄	区		1150600000	县
1150605000	沂源县	沂源	县		1150600000	县
1150606000	高青县	高青	县		1150600000	县
1150607000	周村区	周村	区		1150600000	县
1150608000	淄川区	淄川	区		1150600000	县
1150701000	陵县	陵县			1150700000	县
1150702000	夏津县	夏津	县		1150700000	县
1150703000	武城县	武城	县		1150700000	县
1150704000	乐陵市	乐陵	市		1150700000	县
1150705000	临邑县	临邑	县		1150700000	县
1150706000	德城区	德城	区		1150700000	县
1150707000	平原县	平原	县		1150700000	县
1150708000	齐河县	齐河	县		1150700000	县
1150709000	庆云县	庆云	县		1150700000	县
1150710000	宁津县	宁津	县		1150700000	县
1150711000	禹城市	禹城	市		1150700000	县
1150801000	东营区	东营区	区		1150800000	县
1150802000	垦利县	垦利	县		1150800000	县
1150803000	广饶县	广饶	县		1150800000	县
1150804000	利津县	利津	县		1150800000	县
1150805000	河口区	河口区	区		1150800000	县
1150901000	寿光市	寿光	市		1150900000	县
1150902000	高密市	高密	市		1150900000	县
1150903000	青州市	青州	市		1150900000	县
1150904000	潍城区	潍城	区		1150900000	县
1150905000	昌邑市	昌邑	市		1150900000	县
1150906000	诸城市	诸城	市		1150900000	县
1150907000	临朐县	临朐	县		1150900000	县
1150908000	寒亭区	寒亭	区		1150900000	县
1150909000	昌乐县	昌乐	县		1150900000	县
1150910000	奎文区	奎文	区		1150900000	县
1150911000	安丘市	安丘	市		1150900000	县
1150912000	坊子区	坊子区	区		1150900000	县
1151001000	梁山县	梁山	县		1151000000	县
1151002000	曲阜市	曲阜	市		1151000000	县
1151003000	金乡县	金乡	县		1151000000	县
1151004000	泗水县	泗水	县		1151000000	县
1151005000	微山县	微山	县		1151000000	县
1151006000	任城区	任城	区		1151000000	县
1151007000	市中区	市中区	区		1151000000	县
1151008000	兖州市	兖州	市		1151000000	县
1151009000	鱼台县	鱼台	县		1151000000	县
1151010000	嘉祥县	嘉祥	县		1151000000	县
1151011000	邹城市	邹城	市		1151000000	县
1151012000	汶上县	汶上	县		1151000000	县
1151101000	苍山县	苍山	县		1151100000	县
1151102000	费县	费县			1151100000	县
1151103000	蒙阴县	蒙阴	县		1151100000	县
1151104000	平邑县	平邑	县		1151100000	县
1151105000	莒南县	莒南	县		1151100000	县
1151106000	郯城县	郯城	县		1151100000	县
1151107000	兰山区	兰山	区		1151100000	县
1151108000	罗庄区	罗庄区	区		1151100000	县
1151109000	沂水县	沂水	县		1151100000	县
1151110000	河东区	河东区	区		1151100000	县
1151111000	临沭县	临沭	县		1151100000	县
1151112000	沂南县	沂南	县		1151100000	县
1151201000	乳山市	乳山	市		1151200000	县
1151202000	环翠区	环翠	区		1151200000	县
1151203000	文登市	文登	市		1151200000	县
1151204000	荣成市	荣成	市		1151200000	县
1151301000	李沧区	李沧	区		1151300000	县
1151302000	莱西市	莱西	市		1151300000	县
1151303000	胶南市	胶南	市		1151300000	县
1151304000	崂山区	崂山	区		1151300000	县
1151305000	胶州市	胶州	市		1151300000	县
1151306000	市南区	市南区	区		1151300000	县
1151307000	平度市	平度	市		1151300000	县
1151308000	市北区	市北区	区		1151300000	县
1151309000	城阳区	城阳	区		1151300000	县
1151310000	即墨市	即墨	市		1151300000	县
1151311000	黄岛区	黄岛	区		1151300000	县
1151312000	四方区	四方区	区		1151300000	县
1151401000	博兴县	博兴	县		1151400000	县
1151402000	惠民县	惠民	县		1151400000	县
1151403000	邹平县	邹平	县		1151400000	县
1151404000	无棣县	无棣	县		1151400000	县
1151405000	阳信县	阳信	县		1151400000	县
1151406000	滨城区	滨城	区		1151400000	县
1151407000	沾化县	沾化	县		1151400000	县
1151501000	莱城区	莱城	区		1151500000	县
1151502000	钢城区	钢城	区		1151500000	县
1151601000	章丘市	章丘	市		1151600000	县
1151602000	商河县	商河	县		1151600000	县
1151603000	长清区	长清区	区		1151600000	县
1151604000	济阳县	济阳	县		1151600000	县
1151605000	平阴县	平阴	县		1151600000	县
1151606000	槐荫区	槐荫	区		1151600000	县
1151607000	历下区	历下	区		1151600000	县
1151608000	市中区	市中区	区		1151600000	县
1151609000	历城区	历城	区		1151600000	县
1151610000	天桥区	天桥区	区		1151600000	县
1151701000	台儿庄区	台儿庄	区		1151700000	县
1151702000	峄城区	峄城	区		1151700000	县
1151703000	山亭区	山亭区	区		1151700000	县
1151704000	滕州市	滕州	市		1151700000	县
1151705000	市中区	市中区	区		1151700000	县
1151706000	薛城区	薛城	区		1151700000	县
1160101000	山城区	山城区	区		1160100000	县
1160102000	淇县	淇县			1160100000	县
1160103000	鹤山区	鹤山区	区		1160100000	县
1160104000	淇滨区	淇滨	区		1160100000	县
1160105000	浚县	浚县			1160100000	县
1160201000	辉县市	辉县	市		1160200000	县
1160202000	新乡县	新乡县	县		1160200000	县
1160203000	牧野区	牧野	区		1160200000	县
1160204000	延津县	延津	县		1160200000	县
1160205000	长垣县	长垣	县		1160200000	县
1160206000	凤泉区	凤泉	区		1160200000	县
1160207000	红旗区	红旗区	区		1160200000	县
1160208000	卫辉市	卫辉	市		1160200000	县
1160209000	封丘县	封丘	县		1160200000	县
1160210000	卫滨区	卫滨	区		1160200000	县
1160211000	获嘉县	获嘉	县		1160200000	县
1160212000	原阳县	原阳	县		1160200000	县
1160301000	沈丘县	沈丘	县		1160300000	县
1160302000	郸城县	郸城	县		1160300000	县
1160303000	鹿邑县	鹿邑	县		1160300000	县
1160304000	商水县	商水	县		1160300000	县
1160305000	西华县	西华	县		1160300000	县
1160306000	淮阳县	淮阳	县		1160300000	县
1160307000	扶沟县	扶沟	县		1160300000	县
1160308000	项城市	项城	市		1160300000	县
1160309000	太康县	太康	县		1160300000	县
1160310000	川汇区	川汇	区		1160300000	县
1160401000	马村区	马村区	区		1160400000	县
1160402000	山阳区	山阳区	区		1160400000	县
1160403000	修武县	修武	县		1160400000	县
1160404000	孟州市	孟州	市		1160400000	县
1160405000	武陟县	武陟	县		1160400000	县
1160406000	沁阳市	沁阳	市		1160400000	县
1160407000	博爱县	博爱县	县		1160400000	县
1160408000	温县	温县			1160400000	县
1160409000	解放区	解放区	区		1160400000	县
1160410000	中站区	中站区	区		1160400000	县
1160501000	南召县	南召	县		1160500000	县
1160502000	镇平县	镇平	县		1160500000	县
1160503000	宛城区	宛城	区		1160500000	县
1160504000	唐河县	唐河	县		1160500000	县
1160505000	新野县	新野	县		1160500000	县
1160506000	西峡县	西峡	县		1160500000	县
1160507000	桐柏县	桐柏	县		1160500000	县
1160508000	卧龙区	卧龙	区		1160500000	县
1160509000	内乡县	内乡	县		1160500000	县
1160510000	淅川县	淅川	县		1160500000	县
1160511000	社旗县	社旗	县		1160500000	县
1160512000	方城县	方城	县		1160500000	县
1160513000	邓州市	邓州	市		1160500000	县
1160601000	郏县	郏县			1160600000	县
1160602000	叶县	叶县			1160600000	县
1160603000	鲁山县	鲁山	县		1160600000	县
1160604000	石龙区	石龙	区		1160600000	县
1160605000	卫东区	卫东区	区		1160600000	县
1160606000	宝丰县	宝丰	县		1160600000	县
1160607000	湛河区	湛河	区		1160600000	县
1160608000	舞钢市	舞钢	市		1160600000	县
1160609000	新华区	新华区	区		1160600000	县
1160610000	汝州市	汝州	市		1160600000	县
1160701000	平桥区	平桥区	区		1160700000	县
1160702000	浉河区	浉河	区		1160700000	县
1160703000	罗山县	罗山	县		1160700000	县
1160704000	光山县	光山	县		1160700000	县
1160705000	新县	新县			1160700000	县
1160706000	淮滨县	淮滨	县		1160700000	县
1160707000	商城县	商城	县		1160700000	县
1160708000	息县	息县			1160700000	县
1160709000	固始县	固始	县		1160700000	县
1160710000	潢川县	潢川	县		1160700000	县
1160801000	湖滨区	湖滨	区		1160800000	县
1160802000	卢氏县	卢氏	县		1160800000	县
1160803000	灵宝市	灵宝	市		1160800000	县
1160804000	陕县	陕县			1160800000	县
1160805000	义马市	义马	市		1160800000	县
1160806000	渑池县	渑池	县		1160800000	县
1160901000	柘城县	柘城	县		1160900000	县
1160902000	虞城县	虞城	县		1160900000	县
1160903000	民权县	民权	县		1160900000	县
1160904000	粱园区	粱园	区		1160900000	县
1160905000	睢阳区	睢阳	区		1160900000	县
1160906000	睢县	睢县			1160900000	县
1160907000	宁陵县	宁陵	县		1160900000	县
1160908000	夏邑县	夏邑	县		1160900000	县
1160909000	永城市	永城	市		1160900000	县
1161001000	龙亭区	龙亭	区		1161000000	县
1161002000	尉氏县	尉氏	县		1161000000	县
1161003000	通许县	通许	县		1161000000	县
1161004000	金明区	金明	区		1161000000	县
1161005000	顺河回族区	顺河	回族区		1161000000	县
1161006000	兰考县	兰考	县		1161000000	县
1161007000	开封县	开封县	县		1161000000	县
1161008000	禹王台区	禹王台	区		1161000000	县
1161009000	杞县	杞县			1161000000	县
1161010000	鼓楼区	鼓楼区	区		1161000000	县
1161101000	新蔡县	新蔡	县		1161100000	县
1161102000	平舆县	平舆	县		1161100000	县
1161103000	遂平县	遂平	县		1161100000	县
1161104000	西平县	西平	县		1161100000	县
1161105000	汝南县	汝南	县		1161100000	县
1161106000	泌阳县	泌阳	县		1161100000	县
1161107000	上蔡县	上蔡	县		1161100000	县
1161108000	确山县	确山	县		1161100000	县
1161109000	驿城区	驿城	区		1161100000	县
1161110000	正阳县	正阳	县		1161100000	县
1161301000	郾城区	郾城	区		1161300000	县
1161302000	召陵区	召陵	区		1161300000	县
1161303000	源汇区	源汇	区		1161300000	县
1161304000	临颍县	临颍	县		1161300000	县
1161305000	舞阳县	舞阳	县		1161300000	县
1161401000	范县	范县			1161400000	县
1161402000	台前县	台前	县		1161400000	县
1161403000	濮阳县	濮阳县	县		1161400000	县
1161404000	南乐县	南乐	县		1161400000	县
1161405000	华龙区	华龙	区		1161400000	县
1161406000	清丰县	清丰	县		1161400000	县
1161501000	登封市	登封	市		1161500000	县
1161502000	金水区	金水	区		1161500000	县
1161503000	新郑市	新郑	市		1161500000	县
1161504000	中牟县	中牟	县		1161500000	县
1161505000	惠济区	惠济	区		1161500000	县
1161506000	荥阳市	荥阳	市		1161500000	县
1161507000	中原区	中原区	区		1161500000	县
1161508000	新密市	新密	市		1161500000	县
1161509000	二七区	二七区	区		1161500000	县
1161510000	巩义市	巩义	市		1161500000	县
1161511000	管城回族区	管城	回族区		1161500000	县
1161512000	上街区	上街区	区		1161500000	县
1161601000	洛宁县	洛宁	县		1161600000	县
1161602000	偃师市	偃师	市		1161600000	县
1161603000	吉利区	吉利	区		1161600000	县
1161604000	伊川县	伊川	县		1161600000	县
1161605000	老城区	老城	区		1161600000	县
1161606000	洛龙区	洛龙区	区		1161600000	县
1161607000	汝阳县	汝阳	县		1161600000	县
1161608000	瀍河回族区	瀍河	回族区		1161600000	县
1161609000	栾川县	栾川	县		1161600000	县
1161610000	涧西区	涧西区			1161600000	县
1161611000	孟津县	孟津	县		1161600000	县
1161612000	西工区	西工	区		1161600000	县
1161613000	新安县	新安	县		1161600000	县
1161614000	宜阳县	宜阳	县		1161600000	县
1161615000	嵩县	嵩县			1161600000	县
1161701000	魏都区	魏都	区		1161700000	县
1161702000	许昌县	许昌县	县		1161700000	县
1161703000	襄城县	襄城	县		1161700000	县
1161704000	禹州市	禹州	市		1161700000	县
1161705000	鄢陵县	鄢陵	县		1161700000	县
1161706000	长葛市	长葛	市		1161700000	县
1161801000	安阳县	安阳县	县		1161800000	县
1161802000	文峰区	文峰	区		1161800000	县
1161803000	汤阴县	汤阴	县		1161800000	县
1161804000	龙安区	龙安	区		1161800000	县
1161805000	北关区	北关	区		1161800000	县
1161806000	殷都区	殷都	区		1161800000	县
1161807000	滑县	滑县			1161800000	县
1161808000	林州市	林州	市		1161800000	县
1161809000	内黄县	内黄	县		1161800000	县
1170201000	应城市	应城	市		1170200000	县
1170202000	安陆市	安陆	市		1170200000	县
1170203000	孝昌县	孝昌	县		1170200000	县
1170204000	孝南区	孝南	区		1170200000	县
1170205000	云梦县	云梦	县		1170200000	县
1170206000	汉川市	汉川	市		1170200000	县
1170207000	大悟县	大悟	县		1170200000	县
1170401000	赤壁市	赤壁	市		1170400000	县
1170402000	通山县	通山	县		1170400000	县
1170403000	咸安区	咸安	区		1170400000	县
1170404000	通城县	通城	县		1170400000	县
1170405000	嘉鱼县	嘉鱼	县		1170400000	县
1170406000	崇阳县	崇阳	县		1170400000	县
1170501000	英山县	英山	县		1170500000	县
1170502000	团风县	团风	县		1170500000	县
1170503000	蕲春县	蕲春	县		1170500000	县
1170504000	麻城市	麻城	市		1170500000	县
1170505000	黄梅县	黄梅	县		1170500000	县
1170506000	武穴市	武穴	市		1170500000	县
1170507000	黄州区	黄州	区		1170500000	县
1170508000	罗田县	罗田	县		1170500000	县
1170509000	红安县	红安	县		1170500000	县
1170510000	浠水县	浠水	县		1170500000	县
1170601000	茅箭区	茅箭	区		1170600000	县
1170602000	房县	房县			1170600000	县
1170603000	竹溪县	竹溪	县		1170600000	县
1170604000	竹山县	竹山	县		1170600000	县
1170605000	丹江口市	丹江口	市		1170600000	县
1170606000	郧县	郧县			1170600000	县
1170607000	郧西县	郧西	县		1170600000	县
1170608000	张湾区	张湾	区		1170600000	县
1170701000	西塞山区	西塞山	区		1170700000	县
1170702000	大冶市	大冶	市		1170700000	县
1170703000	阳新县	阳新	县		1170700000	县
1170704000	下陆区	下陆区	区		1170700000	县
1170705000	铁山区	铁山区	区		1170700000	县
1170706000	黄石港区	黄石港	区		1170700000	县
1170801000	沙市区	沙市	区		1170800000	县
1170802000	公安县	公安	县		1170800000	县
1170803000	监利县	监利	县		1170800000	县
1170804000	松滋市	松滋	市		1170800000	县
1170805000	江陵县	江陵	县		1170800000	县
1170806000	洪湖市	洪湖	市		1170800000	县
1170807000	石首市	石首	市		1170800000	县
1170808000	荆州区	荆州区	区		1170800000	县
1170901000	鹤峰县	鹤峰	县		1170900000	县
1170902000	巴东县	巴东	县		1170900000	县
1170903000	宣恩县	宣恩	县		1170900000	县
1170904000	利川市	利川	市		1170900000	县
1170905000	来凤县	来凤	县		1170900000	县
1170906000	建始县	建始	县		1170900000	县
1170907000	恩施市	恩施市	市		1170900000	县
1170908000	咸丰县	咸丰	县		1170900000	县
1171001000	汉阳区	汉阳区	区		1171000000	县
1171002000	东西湖区	东西湖	区		1171000000	县
1171003000	武昌区	武昌	区		1171000000	县
1171004000	汉南区	汉南	区		1171000000	县
1171005000	蔡甸区	蔡甸	区		1171000000	县
1171006000	青山区	青山区	区		1171000000	县
1171007000	江岸区	江岸区	区		1171000000	县
1171008000	黄陂区	黄陂区	区		1171000000	县
1171009000	新洲区	新洲	区		1171000000	县
1171010000	江汉区	江汉区	区		1171000000	县
1171011000	江夏区	江夏	区		1171000000	县
1171012000	硚口区	硚口区	区		1171000000	县
1171013000	洪山区	洪山	区		1171000000	县
1171201000	粱子湖	粱子湖			1171200000	县
1171202000	鄂城区	鄂城	区		1171200000	县
1171203000	华容区	华容区	区		1171200000	县
1171301000	西陵区	西陵	区		1171300000	县
1171302000	远安县	远安	县		1171300000	县
1171303000	伍家岗区	伍家岗	区		1171300000	县
1171304000	秭归县	秭归	县		1171300000	县
1171305000	长阳土家族自治县	长阳	土家族自治县		1171300000	县
1171306000	五峰土家族自治县	五峰	土家族自治县		1171300000	县
1171307000	虢亭区	虢亭	区		1171300000	县
1171308000	点军区	点军	区		1171300000	县
1171309000	宜都市	宜都	市		1171300000	县
1171310000	兴山县	兴山县	县		1171300000	县
1171311000	枝江市	枝江	市		1171300000	县
1171312000	当阳市	当阳	市		1171300000	县
1171313000	夷陵区	夷陵	区		1171300000	县
1171401000	沙洋县	沙洋	县		1171400000	县
1171402000	东宝区	东宝区	区		1171400000	县
1171403000	掇刀区	掇刀	区		1171400000	县
1171404000	钟祥市	钟祥	市		1171400000	县
1171405000	京山县	京山	县		1171400000	县
1171601000	曾都区	曾都	区		1171600000	县
1171602000	广水市	广水	市		1171600000	县
1171701000	谷城县	谷城	县		1171700000	县
1171702000	宜城市	宜城	市		1171700000	县
1171703000	枣阳市	枣阳	市		1171700000	县
1171704000	襄阳区	襄阳	区		1171700000	县
1171705000	老河口市	老河口	市		1171700000	县
1171706000	保康县	保康	县		1171700000	县
1171707000	襄城区	襄城区	区		1171700000	县
1171708000	樊城区	樊城	区		1171700000	县
1171709000	南漳县	南漳	县		1171700000	县
1180101000	娄星区	娄星	区		1180100000	县
1180102000	双峰县	双峰	县		1180100000	县
1180103000	冷水江市	冷水江	市		1180100000	县
1180104000	涟源市	涟源	市		1180100000	县
1180105000	新化县	新化	县		1180100000	县
1180201000	武陵源区	武陵源	区		1180200000	县
1180202000	永定区	永定区	区		1180200000	县
1180203000	桑植县	桑植	县		1180200000	县
1180204000	慈利县	慈利	县		1180200000	县
1180301000	大祥区	大祥	区		1180300000	县
1180302000	北塔区	北塔	区		1180300000	县
1180303000	绥宁县	绥宁	县		1180300000	县
1180304000	新宁县	新宁	县		1180300000	县
1180305000	城步苗族自治县	城步	苗族自治县		1180300000	县
1180306000	新邵县	新邵	县		1180300000	县
1180307000	邵东县	邵东	县		1180300000	县
1180308000	双清区	双清区	区		1180300000	县
1180309000	邵阳县	邵阳县	县		1180300000	县
1180310000	武冈市	武冈	市		1180300000	县
1180311000	隆回县	隆回	县		1180300000	县
1180312000	洞口县	洞口	县		1180300000	县
1180401000	赫山区	赫山区	区		1180400000	县
1180402000	资阳区	资阳区	区		1180400000	县
1180403000	安化县	安化	县		1180400000	县
1180404000	沅江市	沅江	市		1180400000	县
1180405000	南县	南县			1180400000	县
1180406000	桃江县	桃江	县		1180400000	县
1180501000	汉寿县	汉寿	县		1180500000	县
1180502000	石门县	石门	县		1180500000	县
1180503000	津市市	津市	市		1180500000	县
1180504000	鼎城区	鼎城	区		1180500000	县
1180505000	澧县	澧县			1180500000	县
1180506000	临澧县	临澧	县		1180500000	县
1180507000	武陵区	武陵区	区		1180500000	县
1180508000	桃源县	桃源县	县		1180500000	县
1180509000	安乡县	安乡	县		1180500000	县
1180601000	永顺县	永顺	县		1180600000	县
1180602000	保靖县	保靖	县		1180600000	县
1180603000	凤凰县	凤凰	县		1180600000	县
1180604000	吉首市	吉首	市		1180600000	县
1180605000	龙山县	龙山县	县		1180600000	县
1180606000	泸溪县	泸溪	县		1180600000	县
1180607000	古丈县	古丈	县		1180600000	县
1180608000	花垣县	花垣	县		1180600000	县
1180701000	衡南县	衡南	县		1180700000	县
1180702000	祁东县	祁东	县		1180700000	县
1180703000	耒阳市	耒阳	市		1180700000	县
1180704000	珠晖区	珠晖	区		1180700000	县
1180705000	衡东县	衡东	县		1180700000	县
1180706000	蒸湘区	蒸湘	区		1180700000	县
1180707000	雁峰区	雁峰	区		1180700000	县
1180708000	常宁市	常宁	市		1180700000	县
1180709000	南岳区	南岳	区		1180700000	县
1180710000	石鼓区	石鼓	区		1180700000	县
1180711000	衡山县	衡山	县		1180700000	县
1180712000	衡阳县	衡阳	县		1180700000	县
1180801000	雨花区	雨花区	区		1180800000	县
1180802000	岳麓区	岳麓	区		1180800000	县
1180803000	芙蓉区	芙蓉区	区		1180800000	县
1180804000	开福区	开福	区		1180800000	县
1180805000	天心区	天心区	区		1180800000	县
1180806000	浏阳市	浏阳	市		1180800000	县
1180807000	长沙县	长沙县	县		1180800000	县
1180808000	望城县	望城	县		1180800000	县
1180809000	宁乡县	宁乡县	县		1180800000	县
1180901000	韶山市	韶山	市		1180900000	县
1180902000	湘乡市	湘乡	市		1180900000	县
1180903000	湘潭县	湘潭县	县		1180900000	县
1180904000	雨湖区	雨湖	区		1180900000	县
1180905000	岳塘区	岳塘	区		1180900000	县
1181001000	荷塘区	荷塘	区		1181000000	县
1181002000	株洲县	株洲县	县		1181000000	县
1181003000	攸县	攸县			1181000000	县
1181004000	芦淞区	芦淞	区		1181000000	县
1181005000	茶陵县	茶陵	县		1181000000	县
1181006000	石峰区	石峰	区		1181000000	县
1181007000	炎陵县	炎陵	县		1181000000	县
1181008000	醴陵市	醴陵	市		1181000000	县
1181009000	天元区	天元区	区		1181000000	县
1181101000	江华瑶族自治县	江华	瑶族自治县		1181100000	县
1181102000	新田县	新田	县		1181100000	县
1181103000	宁远县	宁远	县		1181100000	县
1181104000	道县	道县			1181100000	县
1181105000	江永县	江永	县		1181100000	县
1181106000	冷水滩区	冷水滩	区		1181100000	县
1181107000	蓝山县	蓝山	县		1181100000	县
1181108000	零陵区	零陵	区		1181100000	县
1181109000	东安县	东安县	县		1181100000	县
1181110000	祁阳县	祁阳	县		1181100000	县
1181111000	双牌县	双牌	县		1181100000	县
1181201000	会同县	会同	县		1181200000	县
1181202000	新晃侗族自治县	新晃	侗族自治县		1181200000	县
1181203000	麻阳苗族自治县	麻阳	苗族自治县		1181200000	县
1181204000	辰溪县	辰溪	县		1181200000	县
1181205000	沅陵县	沅陵	县		1181200000	县
1181206000	靖州苗族侗族自治县	靖州	苗族侗族自治县		1181200000	县
1181207000	鹤城区	鹤城	区		1181200000	县
1181208000	洪江市	洪江	市		1181200000	县
1181209000	通道侗族自治县	通道	侗族自治县		1181200000	县
1181210000	溆浦县	溆浦	县		1181200000	县
1181211000	中方县	中方县	县		1181200000	县
1181212000	芷江侗族自治县	芷江	侗族自治县		1181200000	县
1181301000	汨罗市	汨罗	市		1181300000	县
1181302000	平江县	平江县	县		1181300000	县
1181303000	云溪区	云溪	区		1181300000	县
1181304000	岳阳楼区	岳阳楼	区		1181300000	县
1181305000	华容县	华容县	县		1181300000	县
1181306000	君山区	君山	区		1181300000	县
1181307000	湘阴县	湘阴	县		1181300000	县
1181308000	岳阳县	岳阳县	县		1181300000	县
1181309000	临湘市	临湘	市		1181300000	县
1181401000	桂阳县	桂阳	县		1181400000	县
1181402000	桂东县	桂东	县		1181400000	县
1181403000	宜章县	宜章	县		1181400000	县
1181404000	临武县	临武	县		1181400000	县
1181405000	安仁县	安仁	县		1181400000	县
1181406000	北湖区	北湖	区		1181400000	县
1181407000	永兴县	永兴	县		1181400000	县
1181408000	资兴市	资兴	市		1181400000	县
1181409000	苏仙区	苏仙	区		1181400000	县
1181410000	嘉禾县	嘉禾	县		1181400000	县
1181411000	汝城县	汝城	县		1181400000	县
1190101000	连平县	连平	县		1190100000	县
1190102000	和平县	和平	县		1190100000	县
1190103000	源城区	源城	区		1190100000	县
1190104000	龙川县	龙川	县		1190100000	县
1190105000	紫金县	紫金	县		1190100000	县
1190106000	东源县	东源	县		1190100000	县
1190301000	宝安区	宝安	区		1190300000	县
1190302000	龙岗区	龙岗区	区		1190300000	县
1190303000	福田区	福田	区		1190300000	县
1190304000	罗湖区	罗湖区	区		1190300000	县
1190305000	南山区	南山区	区		1190300000	县
1190306000	盐田区	盐田	区		1190300000	县
1190401000	清城区	清城区	区		1190400000	县
1190402000	连南瑶族自治县	连南	瑶族自治县		1190400000	县
1190403000	连山壮族瑶族自治县	连山县	壮族瑶族自治县		1190400000	县
1190404000	连州市	连州	市		1190400000	县
1190405000	英德市	英德	市		1190400000	县
1190406000	清新县	清新县	县		1190400000	县
1190407000	阳山县	阳山	县		1190400000	县
1190408000	佛冈县	佛冈	县		1190400000	县
1190501000	五华县	五华县	县		1190500000	县
1190502000	兴宁市	兴宁	市		1190500000	县
1190503000	大埔县	大埔县	县		1190500000	县
1190504000	梅县	梅县			1190500000	县
1190505000	平远县	平远	县		1190500000	县
1190506000	蕉岭县	蕉岭	县		1190500000	县
1190507000	丰顺县	丰顺	县		1190500000	县
1190508000	梅江区	梅江	区		1190500000	县
1190601000	饶平县	饶平	县		1190600000	县
1190602000	潮安县	潮安	县		1190600000	县
1190603000	湘桥区	湘桥	区		1190600000	县
1190701000	博罗县	博罗	县		1190700000	县
1190702000	龙门县	龙门	县		1190700000	县
1190703000	惠阳区	惠阳	区		1190700000	县
1190704000	惠城区	惠城	区		1190700000	县
1190705000	惠东县	惠东	县		1190700000	县
1190801000	斗门区	斗门	区		1190800000	县
1190802000	香洲区	香洲	区		1190800000	县
1190803000	金湾区	金湾	区		1190800000	县
1190901000	潮南区	潮南	区		1190900000	县
1190902000	潮阳区	潮阳	区		1190900000	县
1190903000	南澳县	南澳	县		1190900000	县
1190904000	澄海区	澄海	区		1190900000	县
1190905000	濠江区	濠江	区		1190900000	县
1190906000	龙湖区	龙湖区	区		1190900000	县
1190907000	金平区	金平	区		1190900000	县
1191001000	恩平市	恩平	市		1191000000	县
1191002000	新会区	新会区	区		1191000000	县
1191003000	鹤山市	鹤山	市		1191000000	县
1191004000	开平市	开平	市		1191000000	县
1191005000	江海区	江海区	区		1191000000	县
1191006000	台山市	台山	市		1191000000	县
1191007000	蓬江区	蓬江	区		1191000000	县
1191101000	三水区	三水区	区		1191100000	县
1191102000	南海区	南海	区		1191100000	县
1191103000	顺德区	顺德	区		1191100000	县
1191104000	禅城区	禅城	区		1191100000	县
1191105000	高明区	高明	区		1191100000	县
1191201000	陆丰市	陆丰	市		1191200000	县
1191202000	城区	城区			1191200000	县
1191203000	陆河县	陆河	县		1191200000	县
1191204000	海丰县	海丰	县		1191200000	县
1191301000	阳西县	阳西	县		1191300000	县
1191302000	阳春市	阳春	市		1191300000	县
1191303000	江城区	江城区	区		1191300000	县
1191304000	阳东县	阳东	县		1191300000	县
1191401000	徐闻县	徐闻	县		1191400000	县
1191402000	吴川市	吴川	市		1191400000	县
1191403000	遂溪县	遂溪	县		1191400000	县
1191404000	麻章区	麻章	区		1191400000	县
1191405000	坡头区	坡头	区		1191400000	县
1191406000	霞山区	霞山	区		1191400000	县
1191407000	赤坎区	赤坎	区		1191400000	县
1191408000	廉江市	廉江	市		1191400000	县
1191409000	雷州市	雷州	市		1191400000	县
1191501000	揭西县	揭西	县		1191500000	县
1191502000	榕城区	榕城区	区		1191500000	县
1191503000	惠来县	惠来	县		1191500000	县
1191504000	揭东县	揭东	县		1191500000	县
1191505000	普宁市	普宁	市		1191500000	县
1191601000	茂港区	茂港	区		1191600000	县
1191602000	高州市	高州	市		1191600000	县
1191603000	化州市	化州	市		1191600000	县
1191604000	电白县	电白	县		1191600000	县
1191605000	茂南区	茂南	区		1191600000	县
1191606000	信宜市	信宜	市		1191600000	县
1191701000	翁源县	翁源	县		1191700000	县
1191702000	新丰县	新丰	县		1191700000	县
1191703000	浈江区	浈江	区		1191700000	县
1191704000	南雄市	南雄	市		1191700000	县
1191705000	乳源瑶族自治县	乳源	瑶族自治县		1191700000	县
1191706000	仁化县	仁化	县		1191700000	县
1191707000	武江区	武江	区		1191700000	县
1191708000	曲江区	曲江	区		1191700000	县
